created_at,description,favourites_count,followers_count,friends_count,id,listed_count,location,name,profile_image_url,relationship,screen_name,source,statuses_count,url
Thu Apr 10 17:21:52 +0000 2008,"Foreign & Commonwealth Office (FCO). We work on world affairs for the UK Government and lead on promoting & protecting British people, prosperity & influence",722,746219,29431,14353202,5575,London,Foreign Office 🇬🇧,http://pbs.twimg.com/profile_images/798110682508066816/MfQbrc7Q_normal.jpg,friend,foreignoffice,Asia_Foundation,28675,https://t.co/FTt7vQrU9K
Mon Apr 02 01:43:52 +0000 2012,"Centre for Law and Democracy works to promote, protect and develop human rights, particularly the right to freedom of expression and the right to information.",203,823,34,543095862,40,"Halifax, Canada",CLD,http://pbs.twimg.com/profile_images/2014530660/cropped_logo_normal.jpg,friend,Law_Democracy,Asia_Foundation,656,http://t.co/20BDcMApR8
Mon Jun 27 05:14:53 +0000 2011,"We promote democracy, enhance food security, improve health & education, and increase resilience to climate change. Our privacy policy: http://t.co/wnwLDypJ7s",206,25675,689,324764136,119,"Dhaka, Bangladesh",USAID Bangladesh,http://pbs.twimg.com/profile_images/1415129206/USAID_logo_Bangla_091110_normal.jpg,friend,USAID_BD,Asia_Foundation,1957,http://t.co/tmxPonn10z
Tue Jan 10 17:41:42 +0000 2012,We seek to provide access to equitable and quality education across the globe. @USAID Privacy policy: http://t.co/wnwLDypJ7s,1119,33453,666,460364759,452,NA,USAID Education,http://pbs.twimg.com/profile_images/715195749521293312/_inBY88Z_normal.jpg,friend,USAIDEducation,Asia_Foundation,5932,http://t.co/F5DmQjhjQd
Thu Dec 16 06:06:50 +0000 2010,"USAID/Timor-Leste strengthens democracy, improves health services delivery and promotes economic growth. Read USAID's Privacy Policy: http://t.co/wnwLDypJ7s.",285,2838,249,227209022,91,"Dili, Timor-Leste",USAID Timor-Leste,http://pbs.twimg.com/profile_images/1191760472/Vertical_RGB_600_normal.jpg,friend,USAIDTimorLeste,Asia_Foundation,1536,http://t.co/LNTEMrVhpW
Thu Oct 09 23:05:36 +0000 2008,"Australia's leading news source, The Sydney Morning Herald. Independent. Always.",613,679711,749,16675569,5767,"Sydney, Australia",smh.com.au,http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_normal.jpg,friend,smh,Asia_Foundation,142152,http://t.co/zpeRtoZrSG
Fri Sep 05 16:12:43 +0000 2008,United Nations Industrial Development Organization (UNIDO),2923,55568,1147,16145473,1312,"Vienna, Austria",UNIDO,http://pbs.twimg.com/profile_images/816941211168755713/9k6KAC5c_normal.jpg,friend,UNIDO,Asia_Foundation,33231,https://t.co/aeRIdFM71Y
Mon Feb 23 11:02:09 +0000 2009,Welcome to the official Twitter account of U.S. Embassy Kabul.,176,248427,545,21645304,1150,"Kabul, Afghanistan",U.S. Embassy Kabul,http://pbs.twimg.com/profile_images/378800000141672960/83e2cd1f8196ea753e7dcf6bf4c6969e_normal.png,friend,USEmbassyKabul,Asia_Foundation,6202,http://t.co/GVEbar4sr2
Wed Oct 08 22:43:25 +0000 2008,CBS SF is powered by the Bay Area’s KPIX 5 and KCBS All News 106.9 FM and 740 AM,667,75379,734,16657699,2090,San Francisco Bay Area,KPIX 5,http://pbs.twimg.com/profile_images/824776593767751683/4PvkTHQL_normal.jpg,friend,CBSSF,Asia_Foundation,64130,http://t.co/ZRh4hl7YaL
Tue Mar 17 04:05:18 +0000 2009,Reporter for @AP covering #RhodeIsland government and some New England #tech. Formerly of @mercnews & @OakTribNews,586,3014,2794,24836750,217,"Providence, RI",Matt O'Brien,http://pbs.twimg.com/profile_images/582448609745985536/r1DzLeUZ_normal.jpg,friend,mattoyeah,Asia_Foundation,6249,https://t.co/dFn8uIfFPk
Sun Jul 04 03:03:42 +0000 2010,"The Center on Democracy, Development, and the Rule of Law produces policy-relevant research to advance political development. RTs do not equal endorsements.",697,6585,1275,162581795,283,Stanford University,Stanford CDDRL,http://pbs.twimg.com/profile_images/568124271369543680/3Me6xkli_normal.jpeg,friend,StanfordCDDRL,Asia_Foundation,3438,http://t.co/5sjBmb4cdb
Wed May 21 19:58:52 +0000 2008,Global Technology Editor at Reuters.,73,2087,792,14861261,202,San Francisco / New York,Jonathan Weber,http://pbs.twimg.com/profile_images/816450042546438144/zufMzA1q_normal.jpg,friend,WeberWest,Asia_Foundation,1974,
Sat Feb 27 22:38:16 +0000 2010,"NPR tech reporter. native New Yorker making sense of Cali life. go ahead, rock my world at ashahani at npr dot org",1020,6506,918,118199605,325,"Oakland, CA",Aarti Shahani,http://pbs.twimg.com/profile_images/491828962859823104/7H6uvdPx_normal.jpeg,friend,aarti411,Asia_Foundation,2649,
Fri May 01 14:21:44 +0000 2009,"South Asia Channel is @foreignpolicy's home for coverage of Afghanistan, Pakistan, & the South Asia region, in partnership w/@NewAmericaISP & @SAISHopkins",0,33041,1930,36951816,1674,"Washington, DC",South Asia Channel,http://pbs.twimg.com/profile_images/378800000850896589/d8a530b5e14776b187a33c3a4e3d1aae_normal.png,friend,FP_SouthAsia,Asia_Foundation,19175,https://t.co/1n9URu65hN
Thu Mar 22 13:59:49 +0000 2007,World news from The New York Times. Follow our editors and correspondents here: http://t.co/dZjTQkxoyM,3642,1735419,551,1877831,18380,"New York, NY",New York Times World,http://pbs.twimg.com/profile_images/2045337639/NYT_Twitter_world_normal.png,friend,nytimesworld,Asia_Foundation,176326,http://t.co/MomnOXloav
Tue Nov 16 23:56:53 +0000 2010,"The Center for Southeast Asia Studies at UC Berkeley: News, updates and links from/about Southeast Asia.",1,1950,584,216530630,146,Berkeley CA,CSEASUCB,http://pbs.twimg.com/profile_images/1168890302/CSEASlogo_normal.jpg,friend,CSEASUCB,Asia_Foundation,24773,http://t.co/Es8qybpbDK
Fri Sep 11 07:09:49 +0000 2009,"Independent news and analysis about Asia's politics, economics, culture and more",4,5936,698,73330575,419,Hong Kong,Asia Sentinel,http://pbs.twimg.com/profile_images/476935523773067264/3ZRpf-xa_normal.png,friend,asiasentinel,Asia_Foundation,7443,http://t.co/RNridOoSij
Wed Apr 11 08:33:45 +0000 2007,NA,138,1458,314,4144821,53,"San Francisco, CA",Drew Altizer,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,friend,drewaltizer,Asia_Foundation,1150,
Thu Feb 01 07:44:29 +0000 2007,"News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport",7,19619680,83,742143,103852,"London, UK",BBC News (World),http://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,friend,BBCWorld,Asia_Foundation,255662,https://t.co/7NEgoMwJy3
Wed Apr 14 01:32:47 +0000 2010,"7.30 is the ABC's national flagship current affairs program.
Monday to Friday on the ABC. This is an official @ABCaustralia account.",2481,139638,1151,132731802,1570,Australia,abc730,http://pbs.twimg.com/profile_images/461436347530485760/EzH3XwLy_normal.jpeg,friend,abc730,Asia_Foundation,22985,http://t.co/y7w28mgH7B
Mon Aug 03 15:21:41 +0000 2009,"A global network of organisations working together to end child prostitution, child pornography, and the trafficking of children for sexual purposes.",1038,16739,570,62538369,529,"Bangkok, Thailand",ECPAT International,http://pbs.twimg.com/profile_images/346968076/ECPAT_logo_300_DPI2_normal.jpg,friend,ECPAT,Asia_Foundation,5029,http://t.co/7psNFPQrwg
Mon Aug 10 16:29:41 +0000 2009,"Learning, loving & living in new ways. Advisor & Adjunct NYU, co-author, Social Entrepreneurship, On Boards-L2O, SJN, CSI, UNFIP, SFF, AshokaU. exBRAC & Grameen",4850,5469,2084,64444064,252,"ÜT: 40.9636753,-72.1921868",Susan Davis,http://pbs.twimg.com/profile_images/840640861440479237/9DdEvFZV_normal.jpg,friend,SusanDavisNY,Asia_Foundation,12336,
Wed Mar 25 19:13:20 +0000 2009,A partnership of Berggruen Institute (@BerggruenInst) + HuffPost (@HuffPost),1573,94770,862,26566469,2901,NA,The WorldPost,http://pbs.twimg.com/profile_images/425739067074945025/eACOd8r9_normal.png,friend,TheWorldPost,Asia_Foundation,86533,http://t.co/lTx4hr5K2B
Sat Jun 20 09:06:43 +0000 2009,"British Ambassador to the Argentine Republic. Retweets not endorsements, but interesting comments",3474,20557,2381,48966397,191,"Buenos Aires, Argentina",Mark Kent,http://pbs.twimg.com/profile_images/798675324858834946/A_3vFwRB_normal.jpg,friend,KentArgentina,Asia_Foundation,8752,https://t.co/ZDsHXNbYuU
Wed Aug 08 13:26:18 +0000 2012,"The Ambassador's primary Twitter account is now @JoeHockey. 
For consular assistance, please see https://t.co/OgjDhjqvCw",161,15725,2137,745193748,233,Washington DC,Joe Hockey,http://pbs.twimg.com/profile_images/690708844549382144/r6jsvuU9_normal.jpg,friend,AusAmbUSA,Asia_Foundation,2958,https://t.co/Rr8RxpcGZI
Sun Feb 24 19:55:50 +0000 2008,"International NGO (known as East Meets West Foundation in Asia) pioneering evidence-based programs and technologies in health, water & sanitation, and education",288,10877,885,13911402,70,"USA, Asia and Africa",Thrive Networks,http://pbs.twimg.com/profile_images/511932675486011392/JuHIn8Yk_normal.jpeg,friend,ThriveNet,Asia_Foundation,1677,http://t.co/vLXF4LdEiv
Sat Dec 05 12:49:47 +0000 2009,The UK's most popular exam preparation app,1352,14113,11970,94785815,556,London,Gojimo,http://pbs.twimg.com/profile_images/428731753130250240/W3Dtnai4_normal.png,friend,GojimoApp,Asia_Foundation,7460,https://t.co/mvA5MhuJlv
Mon Mar 01 23:32:14 +0000 2010,Worldreader believes in a world where everyone can be a reader. Browse our library on your mobile phone: https://t.co/l5syv1E896,6156,16495,13302,118861147,493,SF-BCN-ACCRA-LONDON-DELHI,Worldreader,http://pbs.twimg.com/profile_images/815902486984871937/SVk6Ul6b_normal.jpg,friend,worldreaders,Asia_Foundation,9266,https://t.co/qOuvZqMLuf
Mon Mar 30 04:20:20 +0000 2009,"A TV talk show highlighting uncommon giants, issues & events making a difference in our communities. Host: Krystin McCauley Passion+Action=Uncommon Giant",2,22521,26226,27582858,215,NA,Krystin Live,http://pbs.twimg.com/profile_images/701464574038511620/N4Kagnn7_normal.jpg,friend,KrystinLive,Asia_Foundation,3503,
Tue May 01 22:11:58 +0000 2012,"OIA supports Stanford's international research, programs, and activities, and facilitates new collaborations throughout the world.",37,692,286,568578749,43,"Stanford, CA",Stanford OIA,http://pbs.twimg.com/profile_images/3376433382/712de3ad2641d60e3315bd68b923ffba_normal.png,friend,StanfordOIA,Asia_Foundation,1380,https://t.co/Mzw9rnoczi
Sat May 08 21:37:47 +0000 2010,New York Times bestselling author and illustrator. 2015 Sendak Fellow. 2016 Geisel Honoree. SVA alumnus and teacher. Park Sloper. Dad.,3225,1546,1187,141726392,75,Brooklyn,Stephen Savage,http://pbs.twimg.com/profile_images/863089464280842240/WyKDdmDr_normal.jpg,friend,Savageartist,Asia_Foundation,4806,https://t.co/au2ETokiad
Fri Oct 08 03:27:17 +0000 2010,"Digital transformation, 
Omnichannel Sales & Marketing, Customer Experience, Design Thinking,
Strategy | DX / CX / UX .ai",6880,23504,17008,199959370,768,Hong Kong,Zaheer Nooruddin,http://pbs.twimg.com/profile_images/863734280135913472/E-mPy0Lv_normal.jpg,friend,DIGIBLE,Asia_Foundation,2086,https://t.co/8rs6MQH0yw
Tue Sep 13 07:20:34 +0000 2011,International Weekend Editor for The New York Times. Formerly Asia editor for the International Herald Tribune in Hong Kong,181,3299,1292,372690456,179,New York,Philip McClellan,http://pbs.twimg.com/profile_images/1540830956/IMG_0171_normal.jpg,friend,PhilipMcClellan,Asia_Foundation,4104,
Mon Jan 09 07:06:38 +0000 2012,"News from the Pearson team in APAC. We are the world’s leading learning company, combining education publishing experience with the latest learning technology.",4,312,121,459049813,11,NA,Pearson Asia Pacific,http://pbs.twimg.com/profile_images/378800000504955220/b32969e0a56c159a0c2be82e9f50f82b_normal.jpeg,friend,PearsonAsiaPac,Asia_Foundation,747,
Wed May 18 05:38:20 +0000 2011,"Welcome to USAID Asia's official Twitter feed.  We work for a healthier, greener, safer and more prosperous Asia. 
Privacy policy: http://t.co/wnwLDypJ7s.",3712,9537,735,300684172,304,"Bangkok, Thailand",USAID Asia,http://pbs.twimg.com/profile_images/826683361833996288/hXbqZMmb_normal.jpg,friend,USAIDAsia,Asia_Foundation,9350,http://t.co/y7hqxb0K1V
Thu May 14 14:47:58 +0000 2009,"A place for educators & librarians to get the latest news and book information from Little, Brown Books for Young Readers.",12335,8802,1531,40007926,457,"New York, NY","Little, Brown School",http://pbs.twimg.com/profile_images/788001306116034560/tCr5fEb4_normal.jpg,friend,lbschool,Asia_Foundation,9947,http://t.co/BgWFlfZ2FR
Tue Feb 22 15:22:18 +0000 2011,"The Jamestown Foundation is a leading source of analytical expertise on developments in Eurasia, China, MENA and the Horn of Africa.",86,12879,1166,256053751,680,Washington DC ,Jamestown Foundation,http://pbs.twimg.com/profile_images/786579584619646976/oOSd8lMF_normal.jpg,friend,JamestownTweets,Asia_Foundation,16440,http://t.co/4jlnJr5JJL
Tue Apr 21 15:16:12 +0000 2009,"UNICEF promotes the rights and wellbeing of every child in 190 countries and territories, with a special focus on reaching those in greatest need.",2027,6068955,24861,33933259,26429,United Nations,UNICEF,http://pbs.twimg.com/profile_images/808330362417979392/AdiQ86lk_normal.jpg,friend,UNICEF,Asia_Foundation,32781,http://t.co/XWHw5QThhA
Tue Mar 31 07:02:18 +0000 2009,Fighting hunger worldwide. The United Nations World Food Programme is the world's largest humanitarian agency on the front lines against hunger.,5501,1424475,1410,27830610,11572,Worldwide,World Food Programme,http://pbs.twimg.com/profile_images/766235918516695040/axSjiLPL_normal.jpg,friend,WFP,Asia_Foundation,25914,http://t.co/YSyzdwqT9n
Thu Mar 12 19:56:08 +0000 2009,World’s largest #NGO. Dedicated to empowering people living in poverty. Present across 11 countries & touching 138 million people. RT ≠ endorsement.,2545,25022,2169,24019986,824,"Dhaka, Bangladesh",BRAC,http://pbs.twimg.com/profile_images/686129287812886528/QdpHLyk7_normal.jpg,friend,BRACworld,Asia_Foundation,9018,https://t.co/NcYLHvTEOA
Thu Feb 28 16:14:50 +0000 2008,"We invest in childhood–every day, in times of crisis & for our future. We give children a healthy start, the opportunity to learn & protection from harm.",30285,2678395,4651,14055301,9820,"Fairfield, CT USA",Save the Children US,http://pbs.twimg.com/profile_images/724940781446901766/r4ucJHek_normal.jpg,friend,SavetheChildren,Asia_Foundation,24040,http://t.co/V6oAEtmjrV
Tue Apr 01 14:55:39 +0000 2008,"John D. & Catherine T. MacArthur Foundation supports creative people and effective institutions committed to building a more just, verdant, and peaceful world.",4962,114379,989,14275261,2890,"Chicago, Illinois",MacArthur Foundation,http://pbs.twimg.com/profile_images/466695044678680576/0sgnxsC0_normal.jpeg,friend,macfound,Asia_Foundation,17873,http://t.co/zCn4squRee
Fri Nov 21 16:38:44 +0000 2008,We invest in people and ideas that change the world. Founded by Steve and Jean Case in 1997. Take risks. Be Bold. Fail forward. Be Fearless.,3217,553545,1528,17539739,6138,Washington DC,Case Foundation,http://pbs.twimg.com/profile_images/471770118196711425/ijq_4k09_normal.jpeg,friend,CaseFoundation,Asia_Foundation,20859,http://t.co/KfQCRdH0Cz
Fri Jul 15 23:00:53 +0000 2011,"Around the world, we make grants that support the visionary people and organizations who work to challenge inequality in all its forms. Follow @DarrenWalker.",2979,131869,2298,336218991,2346,New York,Ford Foundation,http://pbs.twimg.com/profile_images/509322840873517056/U9-thmxr_normal.png,friend,FordFoundation,Asia_Foundation,19070,http://t.co/QgKVJtQkHi
Mon Jan 31 04:04:16 +0000 2011,Journalist in words + drawings. Former BBC correspondent in Iraq Afghanistan India US,737,7610,1093,245208137,386,Tbilisi,Andrew North,http://pbs.twimg.com/profile_images/856927212657930241/2uwGN_cA_normal.jpg,friend,NorthAndrew,Asia_Foundation,3391,https://t.co/4lsRKUc1Dq
Sun Mar 04 10:51:16 +0000 2012,"Fair Elections, Open Parliament and Good Governance",3,18200,275,514208329,75,Islamabad,FAFEN,http://pbs.twimg.com/profile_images/766138955620384768/dKHxym9z_normal.jpg,friend,_FAFEN,Asia_Foundation,11887,http://t.co/DZVU7izyZp
Wed Oct 13 21:00:43 +0000 2010,"The Asia Desk of the Committee to Protect Journalists.
Follow us for press freedom news from Pakistan to the Philippines. https://t.co/8f9CzTQQTO.",738,10713,3914,202344231,476,"New York, Bangkok, New Delhi",CPJ Asia,http://pbs.twimg.com/profile_images/547790354120843267/2GEcbktb_normal.png,friend,cpjasia,Asia_Foundation,8012,http://t.co/TJlmKXQUv3
Tue Jan 26 15:18:17 +0000 2010,European Council on Foreign Relations: the only pan-European think-tank. Celebrating our 10th anniversary this year.,210,50506,22051,108631068,1904,Europe,ECFR,http://pbs.twimg.com/profile_images/835092010105200641/LimFxmpX_normal.jpg,friend,ecfr,Asia_Foundation,19789,http://t.co/Jn5WWHov8X
Sat Jul 11 23:19:34 +0000 2009,Global communication + writing for social change | Our Bodies Ourselves writer | Reproductive justice advocate | @WorldPulse Global Advisory Network,2781,2679,2929,55958321,193,"Seattle, WA, USA",Amie Newman,http://pbs.twimg.com/profile_images/649707807608934400/ZGwhGehf_normal.png,friend,amienewman,Asia_Foundation,5837,https://t.co/WhJZpz9lE7
Wed Mar 18 16:20:04 +0000 2009,Contributing to effective aid delivery.,156,2997,791,25099620,173,Working 90+ countries,MSI Worldwide,http://pbs.twimg.com/profile_images/690567804366540800/iXTbEZy7_normal.jpg,friend,MSIWorldwide,Asia_Foundation,10965,http://t.co/QSGXkUpKr8
Fri Feb 12 21:50:35 +0000 2010,"The site for Solution Journalism -- Who is solving what, and how?",72,5281,1959,113739957,484,NA,Dowser,http://pbs.twimg.com/profile_images/716120548/dowser_icon_rgb_normal.jpg,friend,dowserDOTorg,Asia_Foundation,3258,http://t.co/L3QI52ACNe
Fri Sep 17 14:33:29 +0000 2010,I'm former Prime Minister of #NewZealand & former @UNDP Administrator: passionate about human #development world-wide.,75411,149442,2549,191849753,2655,NA,Helen Clark,http://pbs.twimg.com/profile_images/378800000045761606/3f74eba1b5213caeda2d39ecb6855b71_normal.jpeg,friend,HelenClarkNZ,Asia_Foundation,40593,
Wed Feb 11 10:47:37 +0000 2009,News and comment on the world's most important environmental stories,1187,411793,8143,20582958,11584,"London, UK",Guardian Environment,http://pbs.twimg.com/profile_images/822338137464639488/H8Nf10ay_normal.jpg,friend,guardianeco,Asia_Foundation,53168,https://t.co/IrYc3fUv80
Thu Apr 16 11:11:28 +0000 2009,"Verisk Maplecroft is a leading risk analytics, research and strategic forecasting company",24,5579,4441,31726915,331,"Bath, UK",Verisk Maplecroft,http://pbs.twimg.com/profile_images/722725891009187840/507M6xKU_normal.jpg,friend,MaplecroftRisk,Asia_Foundation,6542,http://t.co/NrQIfnYfaD
Wed Jul 04 23:53:37 +0000 2012,"The Griffith Asia Institute produces research on key developments in the politics, economics, societies and cultures of Asia and South Pacific.",344,1073,793,626893945,39,"Griffith University, Brisbane",Griffith Asia Inst,http://pbs.twimg.com/profile_images/460958733816717312/t_6hcGLc_normal.jpeg,friend,GAIGriffith,Asia_Foundation,1850,http://t.co/XYyhvZMY
Mon Aug 16 16:07:06 +0000 2010,The Human Development Foundation has helped more than 1 million people in all four provinces of Pakistan and Kashmir.,370,641,897,179137851,17,NA,HDF,http://pbs.twimg.com/profile_images/611578951174094848/v21Vl1JS_normal.jpg,friend,followHDF,Asia_Foundation,1165,http://t.co/7Oews6d2er
Tue Apr 24 15:42:56 +0000 2012,Asia Rising is a landmark TV series host by Vikrom Kromadit that showcases Asia in the 21st century,6,40201,30704,562124809,358,NA,Asia Rising,http://pbs.twimg.com/profile_images/2191258752/AR_Logo_Vertical_2_normal.jpg,friend,AsiaRisingTV,Asia_Foundation,3743,
Thu Jul 01 20:32:42 +0000 2010,"Co-chair of the Bill & Melinda Gates Foundation, businesswoman, and mother. Dedicated to helping all people lead healthy, productive lives.",60,1113056,208,161801527,7979,"Seattle, WA",Melinda Gates,http://pbs.twimg.com/profile_images/576426383989080065/HoFESJ2k_normal.jpeg,friend,melindagates,Asia_Foundation,2362,https://t.co/pCfv2giWAU
Fri Feb 06 18:53:12 +0000 2009,"A nonprofit organization dedicated solely to the promotion of greater awareness, understanding and cooperation between the people of the U.S. and Korea.",53,17985,547,20260430,342,"New York City, U.S.A.",The Korea Society,http://pbs.twimg.com/profile_images/542009881964728320/pSYaOlWL_normal.png,friend,koreasociety,Asia_Foundation,1745,http://t.co/aoefibIDM8
Sun Apr 27 17:15:35 +0000 2008,"Climate change, energy, food, forests, water, sustainable cities, governance, finance, business, economics. Tweet/Like ≠ endorsement. Tweets by @lauraleedooley",113379,137933,11587,14559745,4927,BRA CHN EUR IND IDN MEX USA,World Resources Inst,http://pbs.twimg.com/profile_images/453600188108533760/jUKVBB--_normal.png,friend,WorldResources,Asia_Foundation,27132,http://t.co/TE0WtkSeYJ
Wed Mar 09 21:28:51 +0000 2011,"Delivering the latest news and commentary from the world of ideas, brought to you by The Wall Street Journal's Review section.",0,5545,628,263342687,331,NA,WSJ Ideas Market,http://pbs.twimg.com/profile_images/1267188455/BRAIN_normal.jpg,friend,WSJIdeasMarket,Asia_Foundation,5759,http://t.co/cfjVGJg3na
Thu Jan 12 07:01:46 +0000 2012,"We're looking to work with non profits that are interested in learning how to use social media to fundraise, build their brand and tell their story. Follow us!",0,8156,8442,461818733,75,Los Angeles,NonProfitSocialMedia,http://pbs.twimg.com/profile_images/1749659327/nonprofit_socialmedia_pic_normal.jpg,friend,NonProfitSocMed,Asia_Foundation,7,https://t.co/94V82T6ugb
Wed Sep 30 02:28:08 +0000 2009,Official Twitter account of the U.S. Embassy in the Philippines,5816,698766,1452,78489442,887,"Manila, Philippines",U.S. Embassy Manila,http://pbs.twimg.com/profile_images/444623397/crossed_flag_001_normal.JPG,friend,usembassymanila,Asia_Foundation,14207,https://t.co/vi2hcq3zUk
Wed Mar 25 20:11:54 +0000 2009,The Peterson Institute for International Economics is a private nonprofit nonpartisan research institution devoted to studying international economic policy.,8062,28937,15946,26579339,1339,"Washington, DC",Peterson Institute,http://pbs.twimg.com/profile_images/727501768133894144/g31j2bcG_normal.jpg,friend,PIIE,Asia_Foundation,16184,http://t.co/dlY5kaI0cU
Fri Nov 11 04:12:00 +0000 2011,Official twitter account of the University of the Philippines Manila. The Information Publication and Public Affairs Office (IPPAO) maintains this page.,9080,14978,784,409724749,130,Manila,UP MANILA (Official),http://pbs.twimg.com/profile_images/1633053898/images_normal.jpeg,friend,UPManilaOnline,Asia_Foundation,8545,https://t.co/vQxgFAwxwj
Fri Jul 01 03:11:54 +0000 2011,Al Jazeera's flagship Asia-Pacific current affairs and documentary programme. Real Asia. Real Issues. Unrivaled Access.,1131,10245,947,327165636,284,Asia Pacific,101 East Al Jazeera,http://pbs.twimg.com/profile_images/448852048440606720/lELqO8Zn_normal.jpeg,friend,AJ101East,Asia_Foundation,12593,https://t.co/w9GCNL09cD
Mon Apr 13 16:37:44 +0000 2009,"Humanitarian Photojournalist: Grobl specializes in humanitarian photojournalism, documenting relief efforts and development work of NGOs worldwide.",0,641,11,30898621,66,NA,Karl Grobl,http://pbs.twimg.com/profile_images/1679933427/Karl_Grobl_LogoTwitterIcon_normal.gif,friend,karlgrobl,Asia_Foundation,256,http://t.co/buY2siwblA
Fri Dec 25 19:44:20 +0000 2009,Founding president Center for Global Development @cgdev. Tweeting mostly on dev issues. Views are my own not necessarily (but probably) ok at @cgdev,83,26733,87,99349334,787,"Washington, DC",Nancy M. Birdsall,http://pbs.twimg.com/profile_images/1397221936/483_image_birdsall170_normal.jpg,friend,nancymbirdsall,Asia_Foundation,2958,https://t.co/Gb7l263USJ
Sun Jun 24 12:17:14 +0000 2012,Your source for the latest news on Southeast Asia,0,1532,1930,617066537,44,NA,Southeast Asia,http://pbs.twimg.com/profile_images/2395908498/o1qvqzfu878zvft0xdaz_normal.jpeg,friend,SoutheastAsia69,Asia_Foundation,16854,
Fri Jan 02 14:49:06 +0000 2009,NA,240,23264,280,18553324,1252,"Washington, DC",SusanWaldman,http://pbs.twimg.com/profile_images/74743875/SandP_normal.jpg,friend,SusanWaldman,Asia_Foundation,3022,
Mon May 11 17:45:52 +0000 2009,"Discover, support and organize campaigns around issues that impact you. Now part of @JoinBrigade! Get the app for iOS or Android: https://t.co/BIGGo29OL3",864,122254,1796,39299241,1563,"San Francisco, CA",Causes,http://pbs.twimg.com/profile_images/433702946065219584/v3ITNDsr_normal.png,friend,causes,Asia_Foundation,4121,https://t.co/hTDLHdEarg
Sat Aug 23 16:34:21 +0000 2008,😎🐶🐶🐶🌮🥑🏖🎨📚🌍❤️❌🚀,4967,11285,3699,15958543,173,NA,Todd Parr,http://pbs.twimg.com/profile_images/628234743042052097/iGijCEzM_normal.jpg,friend,toddparr,Asia_Foundation,2763,https://t.co/JQNOSWrCOm
Tue May 25 08:02:22 +0000 2010,Mendidik adalah kewajiban setiap orang terdidik. | kontak ke info@indonesiamengajar.org | #IuranPublik https://t.co/utIJm305I8,245,601441,467,147876008,448,"Jakarta, Indonesia",Indonesia Mengajar,http://pbs.twimg.com/profile_images/726927653383471104/r29O8VD0_normal.jpg,friend,Ind_Mengajar,Asia_Foundation,22471,http://t.co/OnN0H7bfZu
Mon Mar 02 23:33:43 +0000 2009,"The free newsletters dedicated to the reading, buying, selling, and lending of books. Subscribe & read! https://t.co/LAInx1pe5D",4799,73556,2756,22553032,2617,"Seattle, WA",Shelf Awareness,http://pbs.twimg.com/profile_images/548509292064542722/wdgA9WB__normal.jpeg,friend,ShelfAwareness,Asia_Foundation,14045,http://t.co/1UD3JvM3JO
Tue Jul 14 14:15:27 +0000 2009,"Diary of a Wimpy Kid: The Third Wheel by Jeff Kinney goes on sale November 13th, 2012 wherever books are sold!",4,7430,877,56704125,78,"New York, NY",Wimpy Kid,http://pbs.twimg.com/profile_images/536845024206811137/AnrbHMF5_normal.jpeg,friend,DiaryWimpyKid,Asia_Foundation,773,http://t.co/lwiQFKF5hT
Fri Oct 01 16:49:01 +0000 2010,"LitWorld empowers young people to author lives of independence, hope and joy. Founded by @pamallyn. Year-round literacy programs in over 25 countries.",3515,10940,3411,197488005,445,"New York, NY",LitWorld,http://pbs.twimg.com/profile_images/2840844666/3007f2bfe4bc83efdbe448d32fec1f60_normal.jpeg,friend,litworldsays,Asia_Foundation,16857,http://t.co/iz3X5iHXGE
Wed Jul 22 15:00:27 +0000 2009,"Candlewick Press is one of the fastest-growing children’s book publishers in the US, creating beautiful, high-quality children’s books.",289,50161,916,59147433,1561,"Somerville, MA",Candlewick Press,http://pbs.twimg.com/profile_images/815928376070283265/mTUkKfE2_normal.jpg,friend,Candlewick,Asia_Foundation,11550,http://t.co/Ls9oJgClZY
Wed Aug 20 19:08:12 +0000 2008,"Publisher of books for children ages 0-14. Watch for our YA list coming Fall 2017!
Our imprint, Imagine, publishes nonfiction for adults.",1485,6081,3836,15921659,354,"Watertown, MA",Charlesbridge,http://pbs.twimg.com/profile_images/810896310689734657/WRIkEHBG_normal.jpg,friend,charlesbridge,Asia_Foundation,6854,http://t.co/2xkpWOzcEs
Fri Oct 30 02:04:55 +0000 2009,"NBDCS is a non-profit organisation that promotes storytelling, reading, writing and publishing through a variety of interesting and innovative programmes.",15,580,128,86218694,25,singapore,SingaporeBookCouncil,http://pbs.twimg.com/profile_images/2297710110/d9xpofs3o3tdchcxyu41_normal.png,friend,sgbookcouncil,Asia_Foundation,1137,http://t.co/5FvXAKLS3k
Mon Mar 02 19:05:39 +0000 2009,"We're the kids division of @randomhouse, the world's largest trade book publisher. Instagram: randomhousekids",7113,101085,3468,22520465,2631,"New York, NY",Random House Kids,http://pbs.twimg.com/profile_images/378800000138581024/9733bcb490d916fcd2feb5d0abef0cbc_normal.jpeg,friend,randomhousekids,Asia_Foundation,29677,https://t.co/TWFHnfxgyl
